lat;lon;ele;time;temperature
47.522789408;12.101688785;519.8;2026-06-28T09:30:20.000Z;34.0
47.522856463;12.101763301;519.6;2026-06-28T09:30:21.000Z;34.0
47.522907844;12.101822477;519.6;2026-06-28T09:30:22.000Z;34.0
47.522984371;12.101914175;519.8;2026-06-28T09:30:23.000Z;34.0
47.523048576;12.101987349;519.8;2026-06-28T09:30:24.000Z;34.0
47.523098784;12.102047196;520.0;2026-06-28T09:30:25.000Z;34.0
47.523167431;12.102137888;520.0;2026-06-28T09:30:26.000Z;34.0
47.523214705;12.102199327;520.0;2026-06-28T09:30:27.000Z;34.0
47.523274133;12.102274764;520.0;2026-06-28T09:30:28.000Z;34.0
47.523348983;12.10236202;520.0;2026-06-28T09:30:29.000Z;34.0
47.523412853;12.102433769;520.0;2026-06-28T09:30:30.000Z;34.0
47.523464654;12.102493029;520.2;2026-06-28T09:30:31.000Z;34.0
47.523539336;12.102578525;520.4;2026-06-28T09:30:32.000Z;34.0
47.52360153;12.102646837;520.4;2026-06-28T09:30:33.000Z;34.0
47.5236654;12.102710791;520.4;2026-06-28T09:30:34.000Z;34.0
47.523730276;12.102777092;520.4;2026-06-28T09:30:35.000Z;34.0
47.523798086;12.102839621;520.4;2026-06-28T09:30:36.000Z;34.0
47.523851814;12.10288832;520.4;2026-06-28T09:30:37.000Z;34.0
47.523935717;12.102962835;520.4;2026-06-28T09:30:38.000Z;34.0
47.524007717;12.103026873;520.4;2026-06-28T09:30:39.000Z;34.0
47.524064463;12.103076661;520.2;2026-06-28T09:30:40.000Z;34.0
47.524148449;12.103149164;520.2;2026-06-28T09:30:41.000Z;34.0
47.524219863;12.103210771;520.0;2026-06-28T09:30:42.000Z;34.0
47.524275687;12.103263326;519.8;2026-06-28T09:30:43.000Z;34.0
47.52435456;12.103344128;519.8;2026-06-28T09:30:44.000Z;34.0
47.524420274;12.103413781;519.8;2026-06-28T09:30:45.000Z;34.0
47.524471907;12.103471784;519.6;2026-06-28T09:30:46.000Z;34.0
47.524544578;12.103557698;519.6;2026-06-28T09:30:47.000Z;34.0
47.524602581;12.103628609;519.4;2026-06-28T09:30:48.000Z;34.0
47.524652453;12.103683762;519.4;2026-06-28T09:30:49.000Z;34.0
47.524711378;12.103753667;519.2;2026-06-28T09:30:50.000Z;34.0
47.524779271;12.10383866;519.0;2026-06-28T09:30:51.000Z;34.0
47.524825456;12.103895741;519.0;2026-06-28T09:30:52.000Z;34.0
47.524896283;12.103981907;518.8;2026-06-28T09:30:53.000Z;34.0
47.524953699;12.104051393;518.8;2026-06-28T09:30:54.000Z;34.0
47.524998793;12.104106126;518.8;2026-06-28T09:30:55.000Z;34.0
47.525070123;12.104188353;518.8;2026-06-28T09:30:56.000Z;34.0
47.525126785;12.104260353;518.8;2026-06-28T09:30:57.000Z;34.0
47.52517431;12.104317015;518.6;2026-06-28T09:30:58.000Z;34.0
47.525246562;12.104402008;518.6;2026-06-28T09:30:59.000Z;34.0
47.525308756;12.104472918;518.6;2026-06-28T09:31:00.000Z;34.0
47.525357371;12.104528071;518.4;2026-06-28T09:31:01.000Z;34.0
47.525431216;12.104617087;518.4;2026-06-28T09:31:02.000Z;34.0
47.52548025;12.104676096;518.4;2026-06-28T09:31:03.000Z;34.0
47.525540935;12.104748515;518.4;2026-06-28T09:31:04.000Z;34.0
47.525610756;12.10483619;518.2;2026-06-28T09:31:05.000Z;34.0
47.525658952;12.104894528;518.2;2026-06-28T09:31:06.000Z;34.0
47.525721062;12.104969379;518.2;2026-06-28T09:31:07.000Z;35.0
47.52579256;12.105062418;518.0;2026-06-28T09:31:08.000Z;34.0
47.525839163;12.105126875;518.0;2026-06-28T09:31:09.000Z;34.0
47.525895322;12.105207257;517.8;2026-06-28T09:31:10.000Z;34.0
47.52595081;12.105286801;517.8;2026-06-28T09:31:11.000Z;34.0
47.526007388;12.105366178;517.8;2026-06-28T09:31:12.000Z;35.0
47.526062038;12.105446979;517.4;2026-06-28T09:31:13.000Z;35.0
47.526125154;12.105546137;516.8;2026-06-28T09:31:14.000Z;34.0
47.526165219;12.105612438;516.6;2026-06-28T09:31:15.000Z;35.0
47.526219031;12.105685864;516.4;2026-06-28T09:31:16.000Z;35.0
47.526282314;12.105742106;516.4;2026-06-28T09:31:17.000Z;35.0
47.526350208;12.105785022;516.0;2026-06-28T09:31:18.000Z;35.0
47.526418269;12.10583372;516.0;2026-06-28T09:31:19.000Z;35.0
47.526500244;12.105905637;516.0;2026-06-28T09:31:20.000Z;35.0
47.526559001;12.105963137;515.8;2026-06-28T09:31:21.000Z;35.0
47.526637204;12.106041424;515.8;2026-06-28T09:31:22.000Z;35.0
47.526721358;12.10612826;515.4;2026-06-28T09:31:23.000Z;35.0
47.526806518;12.106215684;515.2;2026-06-28T09:31:24.000Z;35.0
47.526889918;12.106306711;514.4;2026-06-28T09:31:25.000Z;35.0
47.526977677;12.106430009;513.8;2026-06-28T09:31:26.000Z;35.0
47.527019251;12.106521036;512.8;2026-06-28T09:31:27.000Z;35.0
47.527071051;12.10663436;512.0;2026-06-28T09:31:28.000Z;35.0
47.527122768;12.106739888;510.8;2026-06-28T09:31:29.000Z;35.0
47.527172053;12.106840722;509.6;2026-06-28T09:31:30.000Z;35.0
47.527221423;12.106920015;508.4;2026-06-28T09:31:31.000Z;35.0
47.52727624;12.106975252;507.4;2026-06-28T09:31:32.000Z;35.0
47.527329633;12.107011797;506.4;2026-06-28T09:31:33.000Z;35.0
47.527384702;12.107035769;505.6;2026-06-28T09:31:34.000Z;35.0
47.527441699;12.107036775;504.6;2026-06-28T09:31:35.000Z;35.0
47.527496265;12.107008193;504.0;2026-06-28T09:31:36.000Z;35.0
47.527548904;12.106948933;503.6;2026-06-28T09:31:37.000Z;35.0
47.527610008;12.106855139;503.2;2026-06-28T09:31:38.000Z;35.0
47.527650408;12.106789425;503.2;2026-06-28T09:31:39.000Z;35.0
47.527700365;12.106714072;502.4;2026-06-28T09:31:40.000Z;35.0
47.527761133;12.106631175;502.2;2026-06-28T09:31:41.000Z;35.0
47.527801618;12.106579039;502.2;2026-06-28T09:31:42.000Z;35.0
47.527850904;12.106514163;501.6;2026-06-28T09:31:43.000Z;35.0
47.527900608;12.10644803;501.4;2026-06-28T09:31:44.000Z;35.0
47.527952408;12.106383154;501.2;2026-06-28T09:31:45.000Z;35.0
47.528003035;12.10632138;501.2;2026-06-28T09:31:46.000Z;35.0
47.528056931;12.106256001;501.0;2026-06-28T09:31:47.000Z;35.0
47.528112754;12.106196657;500.8;2026-06-28T09:31:48.000Z;35.0
47.528168745;12.106138906;500.8;2026-06-28T09:31:49.000Z;35.0
47.528224736;12.106081489;500.6;2026-06-28T09:31:50.000Z;35.0
47.528282152;12.106026923;500.2;2026-06-28T09:31:51.000Z;35.0
47.528339652;12.105972189;500.0;2026-06-28T09:31:52.000Z;35.0
47.528398493;12.105917959;500.0;2026-06-28T09:31:53.000Z;35.0
47.528458005;12.105863225;499.8;2026-06-28T09:31:54.000Z;35.0
47.528516678;12.105812514;499.8;2026-06-28T09:31:55.000Z;35.0
47.528574932;12.105761804;499.6;2026-06-28T09:31:56.000Z;35.0
47.528631343;12.105716793;499.4;2026-06-28T09:31:57.000Z;35.0
47.528688004;12.105674548;499.2;2026-06-28T09:31:58.000Z;35.0
47.528745588;12.105633393;499.0;2026-06-28T09:31:59.000Z;35.0
47.528813733;12.105589304;498.8;2026-06-28T09:32:00.000Z;35.0
47.528860252;12.105560638;498.4;2026-06-28T09:32:01.000Z;35.0
47.528916746;12.105528619;498.2;2026-06-28T09:32:02.000Z;35.0
47.528972235;12.105497522;498.2;2026-06-28T09:32:03.000Z;35.0
47.529029651;12.105465084;498.0;2026-06-28T09:32:04.000Z;35.0
47.529085977;12.105430886;497.8;2026-06-28T09:32:05.000Z;35.0
47.529151523;12.105396017;497.8;2026-06-28T09:32:06.000Z;35.0
47.529195193;12.105375482;497.8;2026-06-28T09:32:07.000Z;35.0
47.529261243;12.105345894;497.8;2026-06-28T09:32:08.000Z;35.0
47.529316312;12.105319574;497.6;2026-06-28T09:32:09.000Z;35.0
47.529359311;12.105296776;497.6;2026-06-28T09:32:10.000Z;35.0
47.529427791;12.105265344;497.6;2026-06-28T09:32:11.000Z;35.0
47.529483363;12.105244137;497.6;2026-06-28T09:32:12.000Z;35.0
47.529528541;12.105228631;497.4;2026-06-28T09:32:13.000Z;35.0
47.529583946;12.105205748;497.4;2026-06-28T09:32:14.000Z;35.0
47.529638764;12.105182195;497.4;2026-06-28T09:32:15.000Z;35.0
47.529696934;12.105156295;497.2;2026-06-28T09:32:16.000Z;35.0
47.529766504;12.105127126;497.0;2026-06-28T09:32:17.000Z;35.0
47.529826015;12.105106423;497.0;2026-06-28T09:32:18.000Z;35.0
47.529886281;12.105089324;496.8;2026-06-28T09:32:19.000Z;35.0
47.529947469;12.105071219;496.6;2026-06-28T09:32:20.000Z;35.0
47.530009244;12.105052946;496.4;2026-06-28T09:32:21.000Z;35.0
47.530072108;12.105034506;496.2;2026-06-28T09:32:22.000Z;35.0
47.530135391;12.105017323;496.2;2026-06-28T09:32:23.000Z;35.0
47.53020186;12.105003912;496.2;2026-06-28T09:32:24.000Z;35.0
47.530270005;12.104986813;496.2;2026-06-28T09:32:25.000Z;35.0
47.530336473;12.104972145;496.2;2026-06-28T09:32:26.000Z;35.0
47.530403612;12.104961164;496.2;2026-06-28T09:32:27.000Z;35.0
47.530470919;12.104950184;496.4;2026-06-28T09:32:28.000Z;35.0
47.530539399;12.104938952;496.4;2026-06-28T09:32:29.000Z;35.0
47.530609556;12.104929565;496.2;2026-06-28T09:32:30.000Z;35.0
47.530679544;12.104921853;496.2;2026-06-28T09:32:31.000Z;35.0
47.530749114;12.104913555;496.2;2026-06-28T09:32:32.000Z;35.0
47.530817762;12.10490576;496.2;2026-06-28T09:32:33.000Z;35.0
47.530873502;12.104898384;496.2;2026-06-28T09:32:34.000Z;35.0
47.530959416;12.104888326;496.2;2026-06-28T09:32:35.000Z;35.0
47.531017419;12.104883883;496.2;2026-06-28T09:32:36.000Z;35.0
47.53109009;12.104880111;496.2;2026-06-28T09:32:37.000Z;35.0
47.531161755;12.104875837;496.2;2026-06-28T09:32:38.000Z;35.0
47.531249011;12.104870807;496.2;2026-06-28T09:32:39.000Z;35.0
47.531320928;12.104866784;496.0;2026-06-28T09:32:40.000Z;35.0
47.531393263;12.10486209;496.0;2026-06-28T09:32:41.000Z;35.0
47.531465013;12.104856893;496.0;2026-06-28T09:32:42.000Z;35.0
47.531521339;12.104853205;496.0;2026-06-28T09:32:43.000Z;35.0
47.531604823;12.104847506;495.8;2026-06-28T09:32:44.000Z;35.0
47.531674141;12.104844572;495.8;2026-06-28T09:32:45.000Z;35.0
47.5317303;12.104841806;495.8;2026-06-28T09:32:46.000Z;35.0
47.531815125;12.104843818;495.8;2026-06-28T09:32:47.000Z;35.0
47.531886874;12.104846416;495.6;2026-06-28T09:32:48.000Z;35.0
47.531945966;12.104848344;495.6;2026-06-28T09:32:49.000Z;35.0
47.532031462;12.104851278;495.6;2026-06-28T09:32:50.000Z;35.0
47.532102289;12.104849098;495.6;2026-06-28T09:32:51.000Z;35.0
47.532172445;12.104848512;495.6;2026-06-28T09:32:52.000Z;35.0
47.532242937;12.104853122;495.6;2026-06-28T09:32:53.000Z;35.0
47.532301107;12.104856642;495.4;2026-06-28T09:32:54.000Z;35.0
47.532386938;12.104860414;495.4;2026-06-28T09:32:55.000Z;35.0
47.532458603;12.104859659;495.4;2026-06-28T09:32:56.000Z;35.0
47.532513337;12.104860079;495.4;2026-06-28T09:32:57.000Z;35.0
47.532580309;12.104857899;495.2;2026-06-28T09:32:58.000Z;35.0
47.532643424;12.104855049;495.0;2026-06-28T09:32:59.000Z;36.0
47.532713832;12.104855217;495.0;2026-06-28T09:33:00.000Z;36.0
47.532760687;12.104858737;495.0;2026-06-28T09:33:01.000Z;35.0
47.532794047;12.104861252;494.8;2026-06-28T09:33:02.000Z;36.0
47.53281517;12.10485396;494.4;2026-06-28T09:33:03.000Z;36.0
47.532818858;12.104839962;494.2;2026-06-28T09:33:04.000Z;36.0
47.532816092;12.104826886;494.2;2026-06-28T09:33:05.000Z;36.0
47.532814583;12.104822109;494.0;2026-06-28T09:33:06.000Z;36.0
47.53281232;12.104849098;492.4;2026-06-28T09:34:05.000Z;36.0
47.532821624;12.104847757;492.4;2026-06-28T09:34:06.000Z;36.0
47.532829251;12.104846248;492.4;2026-06-28T09:34:07.000Z;36.0
47.532843249;12.104845494;492.4;2026-06-28T09:34:08.000Z;36.0
47.532863952;12.104844907;492.4;2026-06-28T09:34:09.000Z;37.0
47.532884153;12.10485002;492.4;2026-06-28T09:34:10.000Z;36.0
47.532905862;12.104854211;492.4;2026-06-28T09:34:11.000Z;37.0
47.532929415;12.104858318;492.4;2026-06-28T09:34:12.000Z;37.0
47.532954812;12.104866281;492.4;2026-06-28T09:34:13.000Z;37.0
47.532977695;12.104871394;492.4;2026-06-28T09:34:14.000Z;37.0
47.533006025;12.104876088;492.4;2026-06-28T09:34:15.000Z;37.0
47.53304014;12.104881201;492.4;2026-06-28T09:34:16.000Z;37.0
47.533072494;12.104884889;492.4;2026-06-28T09:34:17.000Z;37.0
47.533109626;12.104886565;492.4;2026-06-28T09:34:18.000Z;37.0
47.533148853;12.104888745;492.4;2026-06-28T09:34:19.000Z;37.0
47.533187326;12.10489193;492.6;2026-06-28T09:34:20.000Z;37.0
47.533224793;12.104894528;492.6;2026-06-28T09:34:21.000Z;37.0
47.533261841;12.104896037;492.6;2026-06-28T09:34:22.000Z;37.0
47.533292519;12.104893941;492.6;2026-06-28T09:34:23.000Z;37.0
47.533329148;12.104892852;492.6;2026-06-28T09:34:24.000Z;37.0
47.533364771;12.104893103;492.6;2026-06-28T09:34:25.000Z;37.0
47.533400813;12.104898551;492.6;2026-06-28T09:34:26.000Z;37.0
47.533436185;12.104899054;492.6;2026-06-28T09:34:27.000Z;37.0
47.533469461;12.104901066;492.6;2026-06-28T09:34:28.000Z;37.0
47.533501731;12.104904084;492.6;2026-06-28T09:34:29.000Z;37.0
47.533539031;12.104907688;492.6;2026-06-28T09:34:30.000Z;37.0
47.533569708;12.104908945;492.6;2026-06-28T09:34:31.000Z;37.0
47.533593262;12.104904084;492.6;2026-06-28T09:34:32.000Z;37.0
47.533638775;12.104906682;492.6;2026-06-28T09:34:33.000Z;37.0
47.53367817;12.104908442;492.6;2026-06-28T09:34:34.000Z;37.0
47.53371899;12.104913639;492.6;2026-06-28T09:34:35.000Z;37.0
47.533762241;12.104918249;492.6;2026-06-28T09:34:36.000Z;37.0
47.533797277;12.104924452;492.8;2026-06-28T09:34:37.000Z;37.0
47.533845389;12.104925876;493.0;2026-06-28T09:34:38.000Z;37.0
47.533904063;12.104927888;493.2;2026-06-28T09:34:39.000Z;37.0
47.533943122;12.104934258;493.4;2026-06-28T09:34:40.000Z;37.0
47.533992995;12.104943143;493.4;2026-06-28T09:34:41.000Z;37.0
47.534050578;12.104958231;493.6;2026-06-28T09:34:42.000Z;37.0
47.534094164;12.104974072;493.6;2026-06-28T09:34:43.000Z;37.0
47.534129955;12.104992932;493.8;2026-06-28T09:34:44.000Z;37.0
47.534175804;12.105023107;494.0;2026-06-28T09:34:45.000Z;37.0
47.53422685;12.105079349;494.0;2026-06-28T09:34:46.000Z;37.0
47.534255348;12.105135508;494.0;2026-06-28T09:34:47.000Z;37.0
47.534287199;12.105216309;494.0;2026-06-28T09:34:48.000Z;37.0
47.534326846;12.105317814;494.0;2026-06-28T09:34:49.000Z;37.0
47.534354674;12.105387216;494.0;2026-06-28T09:34:50.000Z;37.0
47.53439826;12.105490314;494.0;2026-06-28T09:34:51.000Z;37.0
47.534435308;12.105577486;494.0;2026-06-28T09:34:52.000Z;37.0
47.534465147;12.10565066;494.0;2026-06-28T09:34:53.000Z;37.0
47.53450253;12.105741939;493.8;2026-06-28T09:34:54.000Z;37.0
47.534548212;12.105849478;493.8;2026-06-28T09:34:55.000Z;37.0
47.534585595;12.105938327;493.8;2026-06-28T09:34:56.000Z;37.0
47.534623146;12.106028683;493.8;2026-06-28T09:34:57.000Z;37.0
47.534660194;12.106117029;493.8;2026-06-28T09:34:58.000Z;37.0
47.534697913;12.106204703;493.6;2026-06-28T09:34:59.000Z;37.0
47.534739655;12.106295563;493.6;2026-06-28T09:35:00.000Z;37.0
47.534778547;12.106386339;493.6;2026-06-28T09:35:01.000Z;37.0
47.534808135;12.106459178;493.6;2026-06-28T09:35:02.000Z;37.0
47.534853648;12.1065694;493.6;2026-06-28T09:35:03.000Z;37.0
47.534884494;12.106644837;493.6;2026-06-28T09:35:04.000Z;37.0
47.534921374;12.106735529;493.6;2026-06-28T09:35:05.000Z;37.0
47.534957752;12.10682597;493.8;2026-06-28T09:35:06.000Z;37.0
47.53499656;12.106917584;493.8;2026-06-28T09:35:07.000Z;37.0
47.535036458;12.107009701;493.8;2026-06-28T09:35:08.000Z;37.0
47.535084318;12.107120762;493.8;2026-06-28T09:35:09.000Z;37.0
47.535126144;12.107214052;493.8;2026-06-28T09:35:10.000Z;37.0
